product_id,date,trend_component,seasonality_component,event_component,is_outlier_flag,is_stockout_flag,is_missing_flag
P19,2026-06-15,0.9503,0.9238,1.1947,0,0,0
P19,2026-06-16,0.9492,0.9418,1.1947,0,0,0
P19,2026-06-17,0.947,0.9575,1.1947,0,0,0
P19,2026-06-18,0.9515,0.9919,1.1947,0,0,0
P19,2026-06-19,0.9533,1.0655,1.1947,0,0,0
P19,2026-06-20,0.9542,1.1191,1.1947,0,0,0
P19,2026-06-21,0.9519,1.0809,1.1947,0,0,0
P19,2026-06-22,0.9534,0.9238,1.1947,0,0,0
P19,2026-06-23,0.9545,0.9418,1.1947,0,0,0
P19,2026-06-24,0.9556,0.9575,1.1947,0,0,0
P19,2026-06-25,0.957,0.9919,1.1947,0,0,0
P19,2026-06-26,0.9603,1.0655,1.1947,0,0,0
P19,2026-06-27,0.9593,1.1191,1.1947,0,0,0
P19,2026-06-28,0.9583,1.0809,1.1947,0,0,0
P19,2026-06-29,0.9587,0.9238,1.1947,0,0,0
P19,2026-06-30,0.9567,0.9418,1.1947,0,0,0
P19,2026-07-01,0.9586,0.9575,0.9431,0,0,0
P19,2026-07-02,0.9588,0.9919,0.9431,0,0,0
P19,2026-07-03,0.9599,1.0655,1.2961,0,0,0
P19,2026-07-04,0.9537,1.1191,1.2961,0,0,0
P19,2026-07-05,0.9544,1.0809,0.9431,0,0,0
P19,2026-07-06,0.9535,0.9238,0.9431,0,0,0
P19,2026-07-07,0.951,0.9418,0.9431,0,0,0
P19,2026-07-08,0.9527,0.9575,0.9431,0,0,0
P19,2026-07-09,0.9546,0.9919,0.9431,0,0,0
P19,2026-07-10,0.9528,1.0655,1.2961,0,0,0
P19,2026-07-11,0.9514,1.1191,1.2961,0,0,0
P19,2026-07-12,0.9499,1.0809,0.9431,0,0,0
P19,2026-07-13,0.9463,0.9238,0.9431,0,0,0
P19,2026-07-14,0.9453,0.9418,0.9431,0,0,0
P19,2026-07-15,0.9495,0.9575,0.9431,0,0,0
P19,2026-07-16,0.9519,0.9919,0.9431,0,0,0
P19,2026-07-17,0.95,1.0655,1.2961,0,0,0
P19,2026-07-18,0.9456,1.1191,1.2961,0,0,0
P19,2026-07-19,0.9412,1.0809,0.9431,0,0,0
P19,2026-07-20,0.9428,0.9238,0.9431,0,0,0
P19,2026-07-21,0.9425,0.9418,0.9431,0,0,0
P19,2026-07-22,0.9427,0.9575,0.9431,0,0,0
P19,2026-07-23,0.9423,0.9919,0.9431,0,0,0
P19,2026-07-24,0.943,1.0655,1.2961,0,0,0
P19,2026-07-25,0.9435,1.1191,1.2961,0,0,0
P19,2026-07-26,0.9453,1.0809,0.9431,0,0,0
P19,2026-07-27,0.9442,0.9238,0.9431,0,0,0
P19,2026-07-28,0.9444,0.9418,0.9431,0,0,0
P19,2026-07-29,0.946,0.9575,0.9431,0,0,0
P19,2026-07-30,0.9476,0.9919,0.9431,0,0,0
P19,2026-07-31,0.9475,1.0655,1.2961,0,0,0
P19,2026-08-01,0.9462,1.1191,0.9431,0,0,0
P19,2026-08-02,0.9488,1.0809,0.9431,0,0,0
P19,2026-08-03,0.9501,0.9238,0.9431,0,0,0
P19,2026-08-04,0.9502,0.9418,0.9431,0,0,0
P19,2026-08-05,0.95,0.9575,0.9431,0,0,0
P19,2026-08-06,0.9515,0.9919,0.9431,0,0,0
P19,2026-08-07,0.9554,1.0655,0.9431,0,0,0
P19,2026-08-08,0.956,1.1191,0.9431,0,0,0
P19,2026-08-09,0.9574,1.0809,0.9431,0,0,0
P19,2026-08-10,0.9582,0.9238,0.9431,0,0,0
P19,2026-08-11,0.9582,0.9418,0.9431,0,0,0
P19,2026-08-12,0.9559,0.9575,0.9431,0,0,0
P19,2026-08-13,0.9538,0.9919,0.9431,0,0,0
P19,2026-08-14,0.9572,1.0655,0.9431,0,0,0
P19,2026-08-15,0.956,1.1191,1.8258,0,0,0
P19,2026-08-16,0.9565,1.0809,1.8258,0,0,0
P19,2026-08-17,0.9574,0.9238,1.8258,0,0,0
P19,2026-08-18,0.9535,0.9418,0.9431,0,0,0
P19,2026-08-19,0.9536,0.9575,0.9431,0,0,0
P19,2026-08-20,0.9515,0.9919,0.9431,0,0,0
P19,2026-08-21,0.9488,1.0655,0.9431,0,0,0
P19,2026-08-22,0.9473,1.1191,0.9431,0,0,0
P19,2026-08-23,0.9504,1.0809,0.9431,0,0,0
P19,2026-08-24,0.9507,0.9238,0.9431,0,0,0
P19,2026-08-25,0.9525,0.9418,0.9431,0,0,0
P19,2026-08-26,0.9522,0.9575,0.9431,0,0,0
P19,2026-08-27,0.9516,0.9919,0.9431,0,0,0
P19,2026-08-28,0.9595,1.0655,0.9431,0,0,0
P19,2026-08-29,0.9622,1.1191,0.9431,0,0,0
P19,2026-08-30,0.9647,1.0809,0.9431,0,0,0
P19,2026-08-31,0.9672,0.9238,0.9431,0,0,0
P19,2026-09-01,0.9649,0.9418,0.9431,0,0,0
P19,2026-09-02,0.9638,0.9575,0.9431,0,0,0
P19,2026-09-03,0.9623,0.9919,0.9431,0,0,0
P19,2026-09-04,0.9667,1.0655,0.9431,0,0,0
P19,2026-09-05,0.9677,1.1191,0.9431,0,0,0
P19,2026-09-06,0.9653,1.0809,0.9431,0,0,0
P19,2026-09-07,0.9649,0.9238,0.9431,0,0,0
P19,2026-09-08,0.9626,0.9418,0.9431,0,0,0
P19,2026-09-09,0.962,0.9575,0.9431,0,0,0
P19,2026-09-10,0.9587,0.9919,0.9431,0,0,0
P19,2026-09-11,0.9535,1.0655,0.9431,0,0,0
P19,2026-09-12,0.9545,1.1191,0.9431,0,0,0
P19,2026-09-13,0.9541,1.0809,0.9431,0,0,0
P19,2026-09-14,0.957,0.9238,0.9431,0,0,0
P19,2026-09-15,0.961,0.9418,0.9431,0,0,0
P19,2026-09-16,0.9572,0.9575,0.9431,0,0,0
P19,2026-09-17,0.9567,0.9919,0.9431,0,0,0
P19,2026-09-18,0.9528,1.0655,0.9431,0,0,0
P19,2026-09-19,0.9544,1.1191,0.9431,0,0,0
P19,2026-09-20,0.9498,1.0809,0.9431,0,0,0
P19,2026-09-21,0.9463,0.9238,0.9431,0,0,0
P19,2026-09-22,0.9461,0.9418,0.9431,0,0,0
P19,2026-09-23,0.9487,0.9575,0.9431,0,0,0
P19,2026-09-24,0.9512,0.9919,0.9431,0,0,0
P19,2026-09-25,0.9514,1.0655,0.9431,0,0,0
P19,2026-09-26,0.9502,1.1191,0.9431,0,0,0
P19,2026-09-27,0.9538,1.0809,0.9431,0,0,0
P19,2026-09-28,0.9554,0.9238,0.9431,0,0,0
P19,2026-09-29,0.9556,0.9418,0.9431,0,0,0
P19,2026-09-30,0.9573,0.9575,0.9431,0,0,0
P19,2026-10-01,0.96,0.9919,1.0,0,0,0
P19,2026-10-02,0.9639,1.0655,1.3743,0,0,0
P19,2026-10-03,0.9653,1.1191,1.3743,0,0,0
P19,2026-10-04,0.97,1.0809,1.0,0,0,0
P19,2026-10-05,0.9762,0.9238,1.0,0,0,0
P19,2026-10-06,0.9811,0.9418,1.0,0,0,0
P19,2026-10-07,0.9809,0.9575,1.0,0,0,0
P19,2026-10-08,0.9847,0.9919,1.0,0,0,0
P19,2026-10-09,0.9873,1.0655,1.3743,0,0,0
P19,2026-10-10,0.9916,1.1191,1.3743,0,0,0
P19,2026-10-11,0.9927,1.0809,1.0,0,0,0
P19,2026-10-12,0.9945,0.9238,1.0,0,0,0
P19,2026-10-13,0.9923,0.9418,1.0,0,0,0
P19,2026-10-14,0.9912,0.9575,1.0,0,0,0
P19,2026-10-15,0.9993,0.9919,1.0,0,0,0
P19,2026-10-16,1.0035,1.0655,1.3743,0,0,0
P19,2026-10-17,1.0087,1.1191,1.3743,0,0,0
P19,2026-10-18,1.0124,1.0809,1.0,0,0,0
P19,2026-10-19,1.0125,0.9238,1.0,0,0,0
P19,2026-10-20,1.0146,0.9418,2.5255,0,0,0
P19,2026-10-21,1.0176,0.9575,2.5255,0,0,0
P19,2026-10-22,1.0193,0.9919,2.5255,0,0,0
P19,2026-10-23,1.0201,1.0655,2.5255,0,0,0
P19,2026-10-24,1.0216,1.1191,2.5255,0,0,0
P19,2026-10-25,1.019,1.0809,2.5255,0,0,0
P19,2026-10-26,1.0192,0.9238,1.0,0,0,0
P19,2026-10-27,1.0183,0.9418,1.0,0,0,0
P19,2026-10-28,1.0169,0.9575,1.0,0,0,0
P19,2026-10-29,1.0194,0.9919,1.0,0,0,0
P19,2026-10-30,1.0167,1.0655,1.3743,0,0,0
P19,2026-10-31,1.017,1.1191,1.3743,0,0,0
P19,2026-11-01,1.0189,1.0809,2.6518,0,0,0
P19,2026-11-02,1.018,0.9238,2.6518,0,0,0
P19,2026-11-03,1.0167,0.9418,2.6518,0,0,0
P19,2026-11-04,1.0169,0.9575,0.939,0,0,0
P19,2026-11-05,1.0179,0.9919,0.939,0,0,0
P19,2026-11-06,1.0204,1.0655,0.939,0,0,0
P19,2026-11-07,1.0239,1.1191,0.939,0,0,0
P19,2026-11-08,1.0256,1.0809,0.939,0,0,0
P19,2026-11-09,1.0213,0.9238,0.939,0,0,0
P19,2026-11-10,1.0235,0.9418,0.939,0,0,0
P19,2026-11-11,1.0218,0.9575,0.939,0,0,0
P19,2026-11-12,1.0204,0.9919,0.939,0,0,0
P19,2026-11-13,1.0192,1.0655,0.939,0,0,0
P19,2026-11-14,1.0218,1.1191,0.939,0,0,0
P19,2026-11-15,1.0223,1.0809,0.939,0,0,0
P19,2026-11-16,1.0257,0.9238,0.939,0,0,0
P19,2026-11-17,1.0286,0.9418,0.939,0,0,0
P19,2026-11-18,1.0333,0.9575,0.939,0,0,0
P19,2026-11-19,1.0335,0.9919,0.939,0,0,0
P19,2026-11-20,1.0339,1.0655,0.939,0,0,0
P19,2026-11-21,1.0344,1.1191,0.939,0,0,0
P19,2026-11-22,1.0346,1.0809,0.939,0,0,0
P19,2026-11-23,1.0356,0.9238,0.939,0,0,0
P19,2026-11-24,1.0398,0.9418,0.939,0,0,0
P19,2026-11-25,1.0421,0.9575,0.939,0,0,0
P19,2026-11-26,1.0437,0.9919,0.939,0,0,0
P19,2026-11-27,1.0428,1.0655,0.939,0,0,0
P19,2026-11-28,1.0415,1.1191,0.939,0,0,0
P19,2026-11-29,1.0425,1.0809,0.939,0,0,0
P19,2026-11-30,1.0474,0.9238,0.939,0,0,0
P19,2026-12-01,1.0487,0.9418,0.939,0,0,0
P19,2026-12-02,1.0502,0.9575,0.939,0,0,0
P19,2026-12-03,1.047,0.9919,0.939,0,0,0
P19,2026-12-04,1.0478,1.0655,0.939,0,0,0
P19,2026-12-05,1.0488,1.1191,0.939,0,0,0
P19,2026-12-06,1.0508,1.0809,0.939,0,0,0
P19,2026-12-07,1.056,0.9238,0.939,0,0,0
P19,2026-12-08,1.0567,0.9418,0.939,0,0,0
P19,2026-12-09,1.0589,0.9575,0.939,0,0,0
P19,2026-12-10,1.0604,0.9919,0.939,0,0,0
P19,2026-12-11,1.0614,1.0655,0.939,0,0,0
P19,2026-12-12,1.0608,1.1191,0.939,0,0,0
P19,2026-12-13,1.0627,1.0809,0.939,0,0,0
P19,2026-12-14,1.0597,0.9238,0.939,0,0,0
P19,2026-12-15,1.0607,0.9418,0.939,0,0,0
P19,2026-12-16,1.0589,0.9575,0.939,0,0,0
P19,2026-12-17,1.0681,0.9919,0.939,0,0,0
P19,2026-12-18,1.0725,1.0655,0.939,0,0,0
P19,2026-12-19,1.0748,1.1191,0.939,0,0,0
P19,2026-12-20,1.0767,1.0809,0.939,0,0,0
P19,2026-12-21,1.0796,0.9238,0.939,0,0,0
P19,2026-12-22,1.0788,0.9418,0.939,0,0,0
P19,2026-12-23,1.0726,0.9575,0.939,0,0,0
P19,2026-12-24,1.0719,0.9919,0.939,0,0,0
P19,2026-12-25,1.0703,1.0655,0.939,0,0,0
P19,2026-12-26,1.0653,1.1191,0.939,0,0,0
P19,2026-12-27,1.0638,1.0809,0.939,0,0,0
P19,2026-12-28,1.063,0.9238,0.939,0,0,0
P19,2026-12-29,1.0582,0.9418,0.939,0,0,0
P19,2026-12-30,1.0557,0.9575,0.939,0,0,0
P19,2026-12-31,1.0537,0.9919,0.939,0,0,0
P19,2027-01-01,1.0527,1.0655,0.6869,0,0,0
P19,2027-01-02,1.0555,1.1191,0.939,0,0,0
P19,2027-01-03,1.0537,1.0809,0.939,0,0,0
P19,2027-01-04,1.0484,0.9238,0.939,0,0,0
P19,2027-01-05,1.0459,0.9418,0.939,0,0,0
P19,2027-01-06,1.0456,0.9575,0.939,0,0,0
P19,2027-01-07,1.0444,0.9919,0.939,0,0,0
P19,2027-01-08,1.0436,1.0655,0.939,0,0,0
P19,2027-01-09,1.0432,1.1191,0.939,0,0,0
P19,2027-01-10,1.0411,1.0809,0.939,0,0,0
P19,2027-01-11,1.0412,0.9238,0.939,0,0,0
P19,2027-01-12,1.0413,0.9418,0.939,0,0,0
P19,2027-01-13,1.0329,0.9575,1.442,0,0,0
P19,2027-01-14,1.0337,0.9919,1.442,0,0,0
P19,2027-01-15,1.0311,1.0655,1.442,0,0,0
P19,2027-01-16,1.025,1.1191,1.442,0,0,0
P19,2027-01-17,1.0248,1.0809,0.939,0,0,0
P19,2027-01-18,1.0223,0.9238,0.939,0,0,0
P19,2027-01-19,1.0219,0.9418,0.939,0,0,0
P19,2027-01-20,1.0213,0.9575,0.939,0,0,0
P19,2027-01-21,1.0163,0.9919,0.939,0,0,0
P19,2027-01-22,1.0116,1.0655,0.939,0,0,0
P19,2027-01-23,1.0113,1.1191,0.939,0,0,0
P19,2027-01-24,1.0109,1.0809,0.939,0,0,0
P19,2027-01-25,1.0112,0.9238,0.939,0,0,0
P19,2027-01-26,1.0091,0.9418,0.6869,0,0,0
P19,2027-01-27,1.0055,0.9575,0.939,0,0,0
P19,2027-01-28,1.0047,0.9919,0.939,0,0,0
P19,2027-01-29,1.0009,1.0655,0.939,0,0,0
P19,2027-01-30,1.0001,1.1191,0.939,0,0,0
P19,2027-01-31,1.0004,1.0809,0.939,0,0,0
P19,2027-02-01,1.0024,0.9238,0.939,0,0,0
P19,2027-02-02,1.0009,0.9418,0.939,0,0,0
P19,2027-02-03,0.9954,0.9575,0.939,0,0,0
P19,2027-02-04,0.9928,0.9919,0.939,0,0,0
P19,2027-02-05,0.99,1.0655,0.939,0,0,0
P19,2027-02-06,0.989,1.1191,0.939,0,0,0
P19,2027-02-07,0.988,1.0809,0.939,0,0,0
P19,2027-02-08,0.9873,0.9238,0.939,0,0,0
P19,2027-02-09,0.9893,0.9418,0.939,0,0,0
P19,2027-02-10,0.9854,0.9575,0.939,0,0,0
P19,2027-02-11,0.9849,0.9919,0.939,0,0,0
P19,2027-02-12,0.9842,1.0655,0.939,0,0,0
P19,2027-02-13,0.9816,1.1191,0.939,0,0,0
P19,2027-02-14,0.9806,1.0809,0.939,0,0,0
P19,2027-02-15,0.9795,0.9238,0.939,0,0,0
P19,2027-02-16,0.9767,0.9418,0.939,0,0,0
P19,2027-02-17,0.9759,0.9575,0.939,0,0,0
P19,2027-02-18,0.9739,0.9919,0.939,0,0,0
P19,2027-02-19,0.9671,1.0655,0.939,0,0,0
P19,2027-02-20,0.9672,1.1191,0.939,0,0,0
P19,2027-02-21,0.9641,1.0809,0.939,0,0,0
P19,2027-02-22,0.9604,0.9238,0.939,0,0,0
P19,2027-02-23,0.9582,0.9418,0.939,0,0,0
P19,2027-02-24,0.9546,0.9575,0.939,0,0,0
P19,2027-02-25,0.9544,0.9919,0.939,0,0,0
P19,2027-02-26,0.952,1.0655,0.939,0,0,0
P19,2027-02-27,0.9498,1.1191,0.939,0,0,0
P19,2027-02-28,0.9441,1.0809,0.939,0,0,0
P19,2027-03-01,0.9452,0.9238,1.1947,0,0,0
P19,2027-03-02,0.9454,0.9418,1.1947,0,0,0
P19,2027-03-03,0.9444,0.9575,1.1947,0,0,0
P19,2027-03-04,0.9445,0.9919,1.1947,0,0,0
P19,2027-03-05,0.9442,1.0655,1.6419,0,0,0
P19,2027-03-06,0.9455,1.1191,1.6419,0,0,0
P19,2027-03-07,0.9437,1.0809,1.1947,0,0,0
P19,2027-03-08,0.9449,0.9238,1.1947,0,0,0
P19,2027-03-09,0.9454,0.9418,1.1947,0,0,0
P19,2027-03-10,0.9432,0.9575,1.1947,0,0,0
P19,2027-03-11,0.942,0.9919,1.1947,0,0,0
P19,2027-03-12,0.9408,1.0655,1.6419,0,0,0
P19,2027-03-13,0.9375,1.1191,1.6419,0,0,0
P19,2027-03-14,0.9406,1.0809,1.1947,0,0,0
P19,2027-03-15,0.9397,0.9238,1.1947,0,0,0
P19,2027-03-16,0.9405,0.9418,1.1947,0,0,0
P19,2027-03-17,0.938,0.9575,1.1947,0,0,0
P19,2027-03-18,0.935,0.9919,1.1947,0,0,0
P19,2027-03-19,0.9331,1.0655,1.6419,0,0,0
P19,2027-03-20,0.9316,1.1191,1.6419,0,0,0
P19,2027-03-21,0.9289,1.0809,1.1947,0,0,0
P19,2027-03-22,0.9259,0.9238,1.1947,0,0,0
P19,2027-03-23,0.9259,0.9418,1.1947,0,0,0
P19,2027-03-24,0.9243,0.9575,1.1947,0,0,0
P19,2027-03-25,0.9232,0.9919,1.1947,0,0,0
P19,2027-03-26,0.9247,1.0655,1.6419,0,0,0
P19,2027-03-27,0.9261,1.1191,1.6419,0,0,0
P19,2027-03-28,0.9306,1.0809,1.1947,0,0,0
P19,2027-03-29,0.9353,0.9238,1.1947,0,0,0
P19,2027-03-30,0.9368,0.9418,1.1947,0,0,0
P19,2027-03-31,0.9412,0.9575,1.1947,0,0,0
P19,2027-04-01,0.9375,0.9919,1.1947,0,0,0
P19,2027-04-02,0.9319,1.0655,1.1947,0,0,0
P19,2027-04-03,0.9319,1.1191,1.6323,0,0,0
P19,2027-04-04,0.9343,1.0809,1.6323,0,0,0
P19,2027-04-05,0.9359,0.9238,1.1947,0,0,0
P19,2027-04-06,0.9342,0.9418,1.1947,0,0,0
P19,2027-04-07,0.9335,0.9575,1.1947,0,0,0
P19,2027-04-08,0.9288,0.9919,1.1947,0,0,0
P19,2027-04-09,0.9298,1.0655,1.1947,0,0,0
P19,2027-04-10,0.9298,1.1191,1.6323,0,0,0
P19,2027-04-11,0.9292,1.0809,1.6323,0,0,0
P19,2027-04-12,0.9276,0.9238,1.1947,0,0,0
P19,2027-04-13,0.928,0.9418,1.1947,0,0,0
P19,2027-04-14,0.9275,0.9575,1.1947,0,0,0
P19,2027-04-15,0.9262,0.9919,1.1947,0,0,0
P19,2027-04-16,0.9288,1.0655,1.1947,0,0,0
P19,2027-04-17,0.9308,1.1191,1.6323,0,0,0
P19,2027-04-18,0.9312,1.0809,1.6323,0,0,0
P19,2027-04-19,0.9312,0.9238,1.1947,0,0,0
P19,2027-04-20,0.9322,0.9418,1.1947,0,0,0
P19,2027-04-21,0.9354,0.9575,1.1947,0,0,0
P19,2027-04-22,0.9377,0.9919,1.1947,0,0,0
P19,2027-04-23,0.9385,1.0655,1.1947,0,0,0
P19,2027-04-24,0.9396,1.1191,1.6323,0,0,0
P19,2027-04-25,0.9366,1.0809,1.6323,0,0,0
P19,2027-04-26,0.9372,0.9238,1.1947,0,0,0
P19,2027-04-27,0.9386,0.9418,1.1947,0,0,0
P19,2027-04-28,0.9414,0.9575,1.1947,0,0,0
P19,2027-04-29,0.9419,0.9919,1.1947,0,0,0
P19,2027-04-30,0.9422,1.0655,1.1947,0,0,0
P19,2027-05-01,0.9422,1.1191,1.6323,0,0,0
P19,2027-05-02,0.9433,1.0809,1.6323,0,0,0
P19,2027-05-03,0.943,0.9238,1.1947,0,0,0
P19,2027-05-04,0.9486,0.9418,1.1947,0,0,0
P19,2027-05-05,0.9486,0.9575,1.1947,0,0,0
P19,2027-05-06,0.9486,0.9919,1.1947,0,0,0
P19,2027-05-07,0.9468,1.0655,1.1947,0,0,0
P19,2027-05-08,0.9474,1.1191,1.6323,0,0,0
P19,2027-05-09,0.9476,1.0809,1.6323,0,0,0
P19,2027-05-10,0.9491,0.9238,1.1947,0,0,0
P19,2027-05-11,0.9508,0.9418,1.1947,0,0,0
P19,2027-05-12,0.9512,0.9575,1.1947,0,0,0
P19,2027-05-13,0.9496,0.9919,1.1947,0,0,0
P19,2027-05-14,0.9525,1.0655,1.1947,0,0,0
P19,2027-05-15,0.9543,1.1191,1.6323,0,0,0
P19,2027-05-16,0.9563,1.0809,1.6323,0,0,0
P19,2027-05-17,0.957,0.9238,1.1947,0,0,0
P19,2027-05-18,0.9572,0.9418,1.1947,0,0,0
P19,2027-05-19,0.9574,0.9575,1.1947,0,0,0
P19,2027-05-20,0.9612,0.9919,1.1947,0,0,0
P19,2027-05-21,0.9623,1.0655,1.1947,0,0,0
P19,2027-05-22,0.9652,1.1191,1.6323,0,0,0
P19,2027-05-23,0.963,1.0809,1.6323,0,0,0
P19,2027-05-24,0.9646,0.9238,1.1947,0,0,0
P19,2027-05-25,0.9634,0.9418,1.1947,0,0,0
P19,2027-05-26,0.9615,0.9575,1.1947,0,0,0
P19,2027-05-27,0.9642,0.9919,1.1947,0,0,0
P19,2027-05-28,0.9604,1.0655,1.1947,0,0,0
P19,2027-05-29,0.9646,1.1191,1.6323,0,0,0
P19,2027-05-30,0.9629,1.0809,1.6323,0,0,0
P19,2027-05-31,0.9592,0.9238,1.1947,0,0,0
P19,2027-06-01,0.9578,0.9418,1.1947,0,0,0
P19,2027-06-02,0.9563,0.9575,1.1947,0,0,0
P19,2027-06-03,0.9565,0.9919,1.1947,0,0,0
P19,2027-06-04,0.9554,1.0655,1.1947,0,0,0
P19,2027-06-05,0.9527,1.1191,1.1947,0,0,0
P19,2027-06-06,0.9517,1.0809,1.1947,0,0,0
P19,2027-06-07,0.9514,0.9238,1.1947,0,0,0
P19,2027-06-08,0.9552,0.9418,1.1947,0,0,0
P19,2027-06-09,0.9545,0.9575,1.1947,0,0,0
P19,2027-06-10,0.9561,0.9919,1.1947,0,0,0
P19,2027-06-11,0.9554,1.0655,1.1947,0,0,0
P19,2027-06-12,0.9515,1.1191,1.1947,0,0,0
P19,2027-06-13,0.9538,1.0809,1.1947,0,0,0
P19,2027-06-14,0.9548,0.9238,1.1947,0,0,0
P19,2027-06-15,0.9502,0.9418,1.1947,0,0,0
P19,2027-06-16,0.9482,0.9575,1.1947,0,0,0
P19,2027-06-17,0.9498,0.9919,1.1947,0,0,0
P19,2027-06-18,0.9556,1.0655,1.1947,0,0,0
P19,2027-06-19,0.9541,1.1191,1.1947,0,0,0
P19,2027-06-20,0.9588,1.0809,1.1947,0,0,0
P19,2027-06-21,0.9598,0.9238,1.1947,0,0,0
P19,2027-06-22,0.9648,0.9418,1.1947,0,0,0
P19,2027-06-23,0.9691,0.9575,1.1947,0,0,0
P19,2027-06-24,0.9727,0.9919,1.1947,0,0,0
P19,2027-06-25,0.9716,1.0655,1.1947,0,0,0
P19,2027-06-26,0.9672,1.1191,1.1947,0,0,0
P19,2027-06-27,0.9634,1.0809,1.1947,0,0,0
P19,2027-06-28,0.9612,0.9238,1.1947,0,0,0
P19,2027-06-29,0.9566,0.9418,1.1947,0,0,0
P19,2027-06-30,0.9609,0.9575,1.1947,0,0,0
P19,2027-07-01,0.9617,0.9919,0.9431,0,0,0
P19,2027-07-02,0.96,1.0655,1.2961,0,0,0
P19,2027-07-03,0.9571,1.1191,1.2961,0,0,0
P19,2027-07-04,0.9538,1.0809,0.9431,0,0,0
P19,2027-07-05,0.9527,0.9238,0.9431,0,0,0
P19,2027-07-06,0.9521,0.9418,0.9431,0,0,0
P19,2027-07-07,0.9549,0.9575,0.9431,0,0,0
P19,2027-07-08,0.9536,0.9919,0.9431,0,0,0
P19,2027-07-09,0.9569,1.0655,1.2961,0,0,0
P19,2027-07-10,0.9559,1.1191,1.2961,0,0,0
P19,2027-07-11,0.9569,1.0809,0.9431,0,0,0
P19,2027-07-12,0.9548,0.9238,0.9431,0,0,0
P19,2027-07-13,0.9541,0.9418,0.9431,0,0,0
P19,2027-07-14,0.9561,0.9575,0.9431,0,0,0
P19,2027-07-15,0.9586,0.9919,0.9431,0,0,0
P19,2027-07-16,0.9575,1.0655,1.2961,0,0,0
P19,2027-07-17,0.9582,1.1191,1.2961,0,0,0
P19,2027-07-18,0.9577,1.0809,0.9431,0,0,0
P19,2027-07-19,0.958,0.9238,0.9431,0,0,0
P19,2027-07-20,0.9567,0.9418,0.9431,0,0,0
P19,2027-07-21,0.9546,0.9575,0.9431,0,0,0
P19,2027-07-22,0.9538,0.9919,0.9431,0,0,0
P19,2027-07-23,0.9538,1.0655,1.2961,0,0,0
P19,2027-07-24,0.956,1.1191,1.2961,0,0,0
P19,2027-07-25,0.9584,1.0809,0.9431,0,0,0
P19,2027-07-26,0.9569,0.9238,0.9431,0,0,0
P19,2027-07-27,0.9554,0.9418,0.9431,0,0,0
P19,2027-07-28,0.957,0.9575,0.9431,0,0,0
P19,2027-07-29,0.9565,0.9919,0.9431,0,0,0
P19,2027-07-30,0.9579,1.0655,1.2961,0,0,0
P19,2027-07-31,0.954,1.1191,1.2961,0,0,0
P19,2027-08-01,0.9523,1.0809,0.9431,0,0,0
P19,2027-08-02,0.9474,0.9238,0.9431,0,0,0
P19,2027-08-03,0.9489,0.9418,0.9431,0,0,0
P19,2027-08-04,0.9461,0.9575,0.9431,0,0,0
P19,2027-08-05,0.9485,0.9919,0.9431,0,0,0
P19,2027-08-06,0.9485,1.0655,0.9431,0,0,0
P19,2027-08-07,0.9492,1.1191,0.9431,0,0,0
P19,2027-08-08,0.9471,1.0809,0.9431,0,0,0
P19,2027-08-09,0.946,0.9238,0.9431,0,0,0
P19,2027-08-10,0.9489,0.9418,0.9431,0,0,0
P19,2027-08-11,0.9455,0.9575,0.9431,0,0,0
P19,2027-08-12,0.9425,0.9919,0.9431,0,0,0
P19,2027-08-13,0.9391,1.0655,0.9431,0,0,0
P19,2027-08-14,0.9341,1.1191,0.9431,0,0,0
P19,2027-08-15,0.9296,1.0809,1.8258,0,0,0
P19,2027-08-16,0.9302,0.9238,1.8258,0,0,0
P19,2027-08-17,0.9328,0.9418,1.8258,0,0,0
P19,2027-08-18,0.9346,0.9575,0.9431,0,0,0
P19,2027-08-19,0.9366,0.9919,0.9431,0,0,0
P19,2027-08-20,0.9389,1.0655,0.9431,0,0,0
P19,2027-08-21,0.9427,1.1191,0.9431,0,0,0
P19,2027-08-22,0.9422,1.0809,0.9431,0,0,0
P19,2027-08-23,0.9472,0.9238,0.9431,0,0,0
P19,2027-08-24,0.949,0.9418,0.9431,0,0,0
P19,2027-08-25,0.9468,0.9575,0.9431,0,0,0
P19,2027-08-26,0.9531,0.9919,0.9431,0,0,0
P19,2027-08-27,0.951,1.0655,0.9431,0,0,0
P19,2027-08-28,0.9503,1.1191,0.9431,0,0,0
P19,2027-08-29,0.9529,1.0809,0.9431,0,0,0
P19,2027-08-30,0.9551,0.9238,0.9431,0,0,0
P19,2027-08-31,0.9561,0.9418,0.9431,0,0,0
P19,2027-09-01,0.956,0.9575,0.9431,0,0,0
P19,2027-09-02,0.9573,0.9919,0.9431,0,0,0
P19,2027-09-03,0.963,1.0655,0.9431,0,0,0
P19,2027-09-04,0.9618,1.1191,0.9431,0,0,0
P19,2027-09-05,0.9606,1.0809,0.9431,0,0,0
P19,2027-09-06,0.9553,0.9238,0.9431,0,0,0
P19,2027-09-07,0.953,0.9418,0.9431,0,0,0
P19,2027-09-08,0.951,0.9575,0.9431,0,0,0
P19,2027-09-09,0.9486,0.9919,0.9431,0,0,0
P19,2027-09-10,0.9484,1.0655,0.9431,0,0,0
P19,2027-09-11,0.9424,1.1191,0.9431,0,0,0
P19,2027-09-12,0.9417,1.0809,0.9431,0,0,0
